 08082009 12    3 0010001 1 96.15***** 24.19* 3 ** **00000000 ********** LL 04646694 06135566  37 * 83 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010002 1 96.38***** 21.15* 4 ** **00000000 ***1**1*** LL 04646694 06135566  37 * 60 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010003 1117.14***** 25.16* 1 ** **00000000 ********** LL 04646694 06135566  37 * 48 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010004 1 80.01***** 18.19* 4 ** **00000000 *****1**** LL 04646694 06135566  37 * 71 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010005 1 94.43***** 17.27* 1 ** **00000000 ********** LL 04646694 06135566  37 * 51 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010006 1 76.77***** 15.97* 3M** **00000000 **1******* LL 04646694 06135566  37 * 68 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010007 1 78.63***** 14.23* 3 ** **00000000 ********** LL 04646694 06135566  37 * 54 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010008 1 92.50***** 21.77* 1 ** **00000000 ********** LL 04646694 06135566  37 * 48 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010009 1 77.81***** 17.29* 4 ** **00000000 1*11****** LL 04646694 06135566  37 * 66 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010010 1 73.77***** 15.98* 3 ** **00000000 *11******* LL 04646694 06135566  37 * 60 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010011 1 63.36***** 12.13* 3M** **00000000 *****1**** LL 04646694 06135566  37 * 65 ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010012 1 52.61*****  8.64* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010013 1 55.82***** 11.15* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010014 1 50.59*****  7.84* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010015 1 48.46*****  7.30* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010016 1 49.77*****  7.83* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010017 1 54.51*****  9.33* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010018 1 56.87*****  9.15* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010019 1 48.31*****  7.36* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010020 1 41.35*****  5.96* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010021 1 48.85*****  7.61* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
 08082009 12    3 0010022 1 52.29*****  9.77* 1 ** **00000000 ********** LL 04646694 06135566  37 **** ****       J CHIASSON / S ALBERT ***** *                
