 29072009 12    3 0020001 1114.92***** 28.09* 1 ** **00000000 ********** LL 04645788 06302567  32 * 50 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020002 1133.08***** 35.41* 1 ** **00000000 *********1 LL 04645788 06302567  32 * 47 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020003 1 99.59***** 18.32* 1 ** **00000000 ********** LL 04645788 06302567  32 * 43 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020004 1110.09***** 28.31* 1 ** **00000000 ********** LL 04645788 06302567  32 * 52 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020005 1100.99***** 20.12* 3 ** **00000000 ********** LL 04645788 06302567  32 * 56 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020006 1119.31***** 29.98* 1 ** **00000000 ********** LL 04645788 06302567  32 * 51 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020007 1132.07***** 39.19* 1 ** **00000000 ********** LL 04645788 06302567  32 * 60 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020008 1 98.97***** 18.15* 1 ** **00000000 *****2**** LL 04645788 06302567  32 * 43 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020009 1109.52***** 26.84* 1 ** **00000000 *******1** LL 04645788 06302567  32 * 54 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020010 1106.32***** 20.72* 1 ** **00000000 *****2**** LL 04645788 06302567  32 * 50 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020011 1 94.04***** 17.12* 3 ** **00000000 ********** LL 04645788 06302567  32 * 57 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020012 1 98.11***** 17.94* 1 ** **00000000 ********** LL 04645788 06302567  32 * 48 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020013 1 93.84***** 17.67* 1 ** **00000000 ********** LL 04645788 06302567  32 * 46 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020014 1121.90***** 33.92* 1 ** **00000000 ********** LL 04645788 06302567  32 * 55 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020015 1 86.48***** 15.44* 3 ** **00000000 ********** LL 04645788 06302567  32 * 60 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020016 1 78.67***** 17.36* 3 ** **00000000 ********** LL 04645788 06302567  32 * 63 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020017 1 62.82***** 10.63* 1 ** **00000000 ********** LL 04645788 06302567  32 * 54 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020018 1 67.31***** 11.04* 1 ** **00000000 ********** LL 04645788 06302567  32 * 53 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020019 1 75.05***** 12.34* 1 ** **00000000 ********** LL 04645788 06302567  32 * 54 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020020 1 79.98***** 14.94* 1 ** **00000000 *********1 LL 04645788 06302567  32 * 47 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020021 1 66.99***** 11.74* 1 ** **00000000 ********** LL 04645788 06302567  32 * 51 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020022 1 61.10***** 10.08* 1 ** **00000000 ********** LL 04645788 06302567  32 * 44 ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020023 1 53.64*****  6.86* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020024 1 44.95*****  6.55* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020025 1 49.11*****  7.53* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020026 1 55.13*****  7.19* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020027 1 55.12*****  8.98* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020028 1 39.68*****  5.78* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020029 1 30.13*****  4.25* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020030 1 27.80*****  3.71* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020031 1 22.11*****  3.05* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020032 1 21.34*****  2.86* 1 ** **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020033 2 77.7453.52 ****** 2 ** 2400000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020034 2 53.4429.04 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020035 2 62.5333.24 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020036 2 53.8827.97 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020037 2 58.2131.44 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020038 2 54.7729.17 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020039 2 48.8024.48 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020040 2 53.2126.82 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020041 2 59.6330.11 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020042 2 56.7926.99 ****** 1  3 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020043 2 37.4618.08 ****** 1  1 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
 29072009 12    3 0020044 2 43.2419.90 ****** 1  1 **00000000 ********** LL 04645788 06302567  32 **** ****       J CHIASSON / S ALBERT ***** *                
